Limestone,Clay,Silica Stone,Iron Oxide,Gypsum,Coal,Carbon Dioxide,Date
0.462912368,0.278260459,0.070247739,0.034366919,0.037984311,0.130286608,0.494125251,2019-01-27
0.810659402,0.253488817,0.061074206,0.03758551,0.042776123,0.182371909,0.775192132,2019-01-28
1.201208791,0.236934916,0.050093881,0.049198652,0.038958332,0.187036489,1.083279892,2019-01-29
0.762676752,0.188250027,0.071101874,0.037732976,0.047315008,0.188687734,0.719968942,2019-01-30
0.671052642,0.155718311,0.04806732,0.061412999,0.046905099,0.144967539,0.628189657,2019-01-31
0.798170143,0.242318462,0.044112326,0.02320073,0.043454567,0.090090415,0.740326498,2019-02-01
1.194228688,0.188275205,0.043270257,0.054153806,0.046876363,0.179639401,1.062223434,2019-02-02
1.15319438,0.176228593,0.06571335,0.048691726,0.046923422,0.147220231,1.021000978,2019-02-03
0.743653044,0.259105337,0.051366964,0.034863395,0.048509552,0.252726188,0.736673265,2019-02-04
0.58548542,0.281598494,0.045325252,0.045934482,0.039159854,0.234547252,0.612819294,2019-02-05
1.111959086,0.299469624,0.051266133,0.04501528,0.032852266,0.141043645,1.020530253,2019-02-06
0.745647249,0.24758319,0.040952793,0.046994988,0.044156049,0.154622757,0.714927691,2019-02-07
1.434210597,0.229487538,0.043327831,0.03690155,0.047676166,0.206496031,1.2703045,2019-02-08
0.954175125,0.161538155,0.05880269,0.049205139,0.043613791,0.185338516,0.864031412,2019-02-09
0.779427184,0.133828573,0.077276902,0.0469782,0.025156056,0.105641007,0.699759636,2019-02-10
0.789527367,0.320617812,0.05993995,0.040873309,0.044174477,0.113836991,0.765073409,2019-02-11
1.080607777,0.155928228,0.037514115,0.03294832,0.040903063,0.204381606,0.963277561,2019-02-12
0.905877554,0.200490477,0.041928263,0.036393793,0.045726642,0.23495782,0.84424562,2019-02-13
1.370272547,0.265601834,0.045830123,0.048533592,0.047148807,0.190866396,1.228223119,2019-02-14
1.11087996,0.214409836,0.053428217,0.053776056,0.048234799,0.148987948,0.998368415,2019-02-15
1.18270964,0.284843418,0.056707686,0.036707699,0.056951436,0.175668954,1.08179121,2019-02-16
0.924456481,0.377539631,0.044872418,0.055423538,0.042844748,0.165082748,0.900157694,2019-02-17
1.261916577,0.112804647,0.047008449,0.048798503,0.05210134,0.070618431,1.072289171,2019-02-18
0.561279893,0.167964038,0.043129969,0.048292455,0.053543775,0.155871676,0.545084081,2019-02-19
0.730065629,0.177823691,0.05389087,0.046378978,0.0415213,0.145035467,0.680585819,2019-02-20
1.268906702,0.225784128,0.038783405,0.045658698,0.025598897,0.172357289,1.128336158,2019-02-21
0.967930856,0.287425801,0.05485303,0.041183873,0.056808232,0.208109135,0.917478765,2019-02-22
1.35197996,0.188702061,0.053998457,0.048874649,0.057190303,0.184450086,1.191090945,2019-02-23
1.140244874,0.28733583,0.058207895,0.045905876,0.047829483,0.174017066,1.048394387,2019-02-24
0.771312445,0.125295259,0.039188923,0.047761726,0.047350806,0.168924968,0.701853673,2019-02-25
0.94187449,0.17363596,0.061989262,0.03053961,0.044194776,0.147932991,0.848849343,2019-02-26
0.867273741,0.249027748,0.058083813,0.044859605,0.04868199,0.09937158,0.803564174,2019-02-27
1.708290862,0.277349697,0.069031951,0.035661039,0.035097335,0.154515408,1.494719713,2019-02-28
1.174680211,0.235160456,0.033912093,0.030913658,0.041679694,0.196603114,1.060263473,2019-03-01
1.054157449,0.206310457,0.039350938,0.041985543,0.034675463,0.146784622,0.946177215,2019-03-02
0.887884057,0.2310822,0.045795614,0.031440047,0.041023496,0.203268151,0.832111451,2019-03-03
1.152039675,0.279519393,0.033501698,0.05379833,0.041836978,0.099912896,1.038383837,2019-03-04
1.323722133,0.199398118,0.062712999,0.050790272,0.039758358,0.163456218,1.166814549,2019-03-05
1.319293204,0.195868775,0.060153268,0.033017413,0.045478216,0.18570603,1.165201291,2019-03-06
1.151402171,0.240528805,0.026937189,0.034200231,0.066197711,0.17828162,1.041670215,2019-03-07
1.114244935,0.152221612,0.056463896,0.025950622,0.040992543,0.072883343,0.963979806,2019-03-08
0.861914418,0.269296496,0.049021915,0.023124903,0.048024316,0.151434757,0.812624548,2019-03-09
1.164298885,0.289673634,0.062490076,0.027623242,0.019038967,0.138154085,1.056887244,2019-03-10
0.73817802,0.238201653,0.048469491,0.050391968,0.038388494,0.214931766,0.71871426,2019-03-11
0.60874453,0.32748607,0.04541043,0.03897148,0.054268421,0.14628341,0.62836316,2019-03-12
1.632814973,0.213781539,0.046848693,0.05057241,0.05657408,0.099352324,1.405656424,2019-03-13
0.896681103,0.082815883,0.050813168,0.042784918,0.037823223,0.1010562,0.775543018,2019-03-14
1.173480656,0.17742427,0.047995609,0.039479503,0.043996571,0.192281674,1.043615309,2019-03-15
0.740086417,0.12389031,0.073010194,0.039046482,0.043705936,0.152587131,0.675329914,2019-03-16
1.045995304,0.218767016,0.040689574,0.050479451,0.042136768,0.155969334,0.946950794,2019-03-17
0.935100014,0.238884355,0.064038687,0.043051426,0.06855905,0.211243117,0.879558858,2019-03-18
1.192976223,0.27884328,0.055919077,0.050047466,0.043644504,0.12552637,1.078100341,2019-03-19
0.714129071,0.269739442,0.059803737,0.020920906,0.044329758,0.137333329,0.692197195,2019-03-20
0.872936105,0.178645448,0.038400534,0.052756083,0.042255881,0.14150282,0.793584332,2019-03-21
0.606635065,0.094510249,0.051087347,0.038183077,0.04614035,0.072546175,0.541711438,2019-03-22
1.459446929,0.24656316,0.044731034,0.035396845,0.058938036,0.153166614,1.286066406,2019-03-23
0.547541192,0.243955008,0.05207533,0.04274195,0.059871551,0.146024855,0.55589331,2019-03-24
1.056238661,0.25214303,0.057487047,0.054211955,0.051648019,0.181527513,0.973274043,2019-03-25
1.076002984,0.221814891,0.067530975,0.051956864,0.037176028,0.129835667,0.968980375,2019-03-26
0.872801312,0.246030641,0.036999623,0.044830735,0.040440201,0.208121975,0.825901693,2019-03-27
0.957620673,0.383471294,0.019984549,0.052901432,0.031297984,0.123399844,0.916236292,2019-03-28
0.868182959,0.290687683,0.0626453,0.045911572,0.045977169,0.132097497,0.823625576,2019-03-29
0.703804601,0.168120064,0.028320162,0.058181634,0.036734578,0.135965461,0.65299643,2019-03-30
1.297321635,0.171838541,0.037015012,0.042495224,0.047196699,0.02826874,1.107733312,2019-03-31
1.416811811,0.303377315,0.044408696,0.034488067,0.045614066,0.169630369,1.2708398,2019-04-01
1.241530882,0.247719659,0.042920284,0.041053968,0.030370283,0.146309379,1.108236932,2019-04-02
1.251107171,0.313045642,0.04748191,0.040878109,0.038790682,0.076886426,1.122891785,2019-04-03
1.517600291,0.239947641,0.094374974,0.047859896,0.043380245,0.110491331,1.326724303,2019-04-04
0.820012516,0.209283365,0.03260795,0.057949135,0.033409411,0.207115511,0.772614774,2019-04-05
1.374580633,0.180595637,0.037238745,0.04793841,0.033918098,0.150514712,1.195855665,2019-04-06
0.505293066,0.067555498,0.039366778,0.056880687,0.045411046,0.008444468,0.440355846,2019-04-07
1.644980681,0.188522615,0.047148452,0.034907557,0.04151559,0.102292725,1.405357034,2019-04-08
1.045164573,0.187377125,0.051979572,0.035719243,0.033969398,0.104327234,0.925377064,2019-04-09
0.673428043,0.167936192,0.05441719,0.046946482,0.046839133,0.129823575,0.629908287,2019-04-10
0.879134042,0.232381927,0.071731478,0.049592553,0.041475579,0.070177154,0.803337203,2019-04-11
0.490639493,0.291329518,0.060964314,0.052596549,0.032908671,0.167402502,0.528037904,2019-04-12
1.233626951,0.20466815,0.046491974,0.05417022,0.031229731,0.143594739,1.090210146,2019-04-13
1.068337906,0.224268395,0.038726493,0.0449657,0.045181904,0.175115892,0.969861431,2019-04-14
1.10980273,0.264408743,0.040256838,0.038426046,0.042089526,0.095847422,0.998411532,2019-04-15
1.06661227,0.278900003,0.039881642,0.049117583,0.042751695,0.093997564,0.968934422,2019-04-16
0.870445743,0.247742393,0.041413046,0.051283841,0.064480319,0.214852462,0.829367525,2019-04-17
1.436613855,0.146854394,0.050990981,0.047024883,0.030055458,0.169053769,1.239965288,2019-04-18
0.963799001,0.305996511,0.049309608,0.040528262,0.041069114,0.166163261,0.909161505,2019-04-19
1.583132743,0.306964241,0.050378946,0.035030077,0.044545527,0.192331423,1.410057206,2019-04-20
0.930464616,0.229571156,0.056345705,0.036148654,0.043181037,0.201412244,0.867093028,2019-04-21
1.307302689,0.206608016,0.056480959,0.018936439,0.048029625,0.061266785,1.132422616,2019-04-22
0.887595552,0.145523047,0.062698137,0.034464163,0.030554972,0.106332942,0.787771671,2019-04-23
0.803585969,0.138986086,0.044711221,0.036254385,0.024345717,0.109795276,0.717054789,2019-04-24
1.216939972,0.280894319,0.06429223,0.043494755,0.041584617,0.062098946,1.085177223,2019-04-25
1.259428197,0.188371735,0.031058649,0.058503204,0.043217904,0.236709799,1.124674013,2019-04-26
1.655891106,0.31843972,0.071082907,0.047951306,0.042213003,0.151654505,1.466700423,2019-04-27
1.286263924,0.240407096,0.028469896,0.038348945,0.036940439,0.126047091,1.136718615,2019-04-28
1.359127199,0.112605461,0.049378906,0.032984704,0.055604431,0.096820584,1.154244318,2019-04-29
1.280471616,0.184299249,0.056838011,0.046062349,0.031235259,0.17197929,1.127476488,2019-04-30
1.39179159,0.127050653,0.062534639,0.020409826,0.046725379,0.098668985,1.184249249,2019-05-01
1.30792657,0.249485549,0.045717268,0.045791209,0.047859704,0.168116096,1.168746958,2019-05-02
1.528270102,0.218525693,0.048883439,0.026798564,0.039099187,0.074291735,1.314510256,2019-05-03
1.002692022,0.261030542,0.053345397,0.039878591,0.047579004,0.124999581,0.919542995,2019-05-04
1.419749089,0.231496085,0.034052342,0.030821001,0.038959391,0.07149312,1.229929994,2019-05-05
0.888102986,0.147889449,0.059884169,0.039946173,0.042311803,0.107712829,0.790606004,2019-05-06
1.173102739,0.185065876,0.047864249,0.030895404,0.047161861,0.106023708,1.027798847,2019-05-07
0.868777759,0.246979612,0.046472684,0.03904901,0.052163287,0.112894549,0.805463499,2019-05-08
1.095191602,0.17584589,0.05907297,0.032280444,0.038644736,0.122036134,0.96631409,2019-05-09
0.543270605,0.203265531,0.056736669,0.038346924,0.0342219,0.155585993,0.539643891,2019-05-10
1.17419918,0.202985974,0.054343092,0.026798008,0.050375864,0.048395829,1.023085999,2019-05-11
1.211360828,0.273456827,0.024568898,0.03773626,0.046718443,0.147046858,1.091437443,2019-05-12
0.844413933,0.092331734,0.072638165,0.052303905,0.043452178,0.135806193,0.74723133,2019-05-13
0.936871728,0.155981095,0.055987839,0.037255147,0.044289754,0.109704151,0.831985815,2019-05-14
1.961905431,0.141081362,0.036607044,0.035447651,0.031593585,0.13512048,1.649237677,2019-05-15
1.132692317,0.226108239,0.039548242,0.042522066,0.054228354,0.144037037,1.016423599,2019-05-16
1.559308634,0.198274354,0.060778938,0.053266855,0.044869351,0.140168387,1.350854406,2019-05-17
0.686671657,0.245648308,0.04165066,0.038395464,0.050006494,0.15882426,0.667801932,2019-05-18
0.560310535,0.181161998,0.045008706,0.039553651,0.041803557,0.127145182,0.540662655,2019-05-19
0.759435761,0.246286439,0.061428454,0.036922135,0.042709723,0.143056386,0.724151849,2019-05-20
1.453912028,0.179272119,0.039953958,0.041243457,0.04539619,0.048670518,1.239304722,2019-05-21
0.951844136,0.254665935,0.062612752,0.040770991,0.029984495,0.191237287,0.889459371,2019-05-22
1.271223053,0.306397904,0.053850673,0.049469465,0.056503318,0.105867666,1.146053692,2019-05-23
1.536556166,0.221573363,0.063324841,0.073381374,0.046359139,0.165258674,1.347075212,2019-05-24
1.048385255,0.198737503,0.036408544,0.044040848,0.026379467,0.039361048,0.916884551,2019-05-25
0.952536472,0.245224642,0.052666959,0.034430469,0.034186711,0.134854913,0.874695966,2019-05-26
1.068293334,0.137618678,0.027608674,0.050979547,0.057772661,0.14378037,0.938312433,2019-05-27
0.795853542,0.174189878,0.051245076,0.038590126,0.05308321,0.148578516,0.732947341,2019-05-28
1.482729969,0.251214547,0.023310282,0.039261072,0.044133697,0.145244751,1.301267794,2019-05-29
0.866710662,0.208869354,0.070646228,0.054557465,0.043694489,0.118374349,0.796594024,2019-05-30
1.304271816,0.19227855,0.060919138,0.04934952,0.039085287,0.131770134,1.142390439,2019-05-31
0.9434594,0.139249328,0.059147701,0.055237136,0.041986325,0.168199008,0.845819236,2019-06-01
1.283232251,0.251017773,0.043664214,0.06192276,0.039441623,0.116267934,1.139647579,2019-06-02
0.914730675,0.205071846,0.04164129,0.036659871,0.039779505,0.163469365,0.837808033,2019-06-03
0.638034143,0.185460278,0.048756403,0.052165519,0.050473936,0.129154934,0.607035971,2019-06-04
0.879239129,0.198391464,0.050907356,0.047247951,0.040082702,0.205946156,0.817921774,2019-06-05
1.262012597,0.267993256,0.038014688,0.046699474,0.057473662,0.178963746,1.140019586,2019-06-06
1.209742062,0.298869074,0.039812219,0.046813527,0.041437249,0.155358396,1.101332351,2019-06-07
1.037600447,0.353959123,0.05920808,0.035493845,0.03487911,0.103589154,0.969944029,2019-06-08
0.909907902,0.301071754,0.058999765,0.056749774,0.04731129,0.151942463,0.864942423,2019-06-09
1.261959806,0.248174861,0.043629956,0.046246021,0.051889591,0.114426123,1.121082084,2019-06-10
1.358264287,0.199661938,0.053589651,0.058372284,0.032530302,0.208536512,1.202666537,2019-06-11
1.554692909,0.232487914,0.052824235,0.043127432,0.042332776,0.158234006,1.358975947,2019-06-12
1.107939207,0.222030559,0.063177696,0.040215644,0.034732487,0.09884928,0.986542972,2019-06-13
1.222299341,0.201515814,0.056009111,0.046734283,0.040191636,0.165946917,1.085777104,2019-06-14
1.015309116,0.283044693,0.061535951,0.040878712,0.039409139,0.060136167,0.923370314,2019-06-15
0.939557438,0.211190354,0.052695573,0.053733766,0.053846084,0.126500133,0.856330625,2019-06-16
1.04557502,0.272707727,0.034339706,0.041438322,0.04935833,0.146919417,0.960169853,2019-06-17
0.835820493,0.22565828,0.032889381,0.02831512,0.052340955,0.178583614,0.783425147,2019-06-18
0.961521186,0.209220753,0.045856991,0.056477391,0.063726122,0.148217175,0.87823266,2019-06-19
1.030391661,0.2111298,0.036821718,0.028297514,0.039193518,0.070031122,0.912089768,2019-06-20
1.171657655,0.154065204,0.045545847,0.025862086,0.06281793,0.031466504,1.003261572,2019-06-21
1.44438295,0.260251297,0.078175448,0.049314844,0.036261784,0.147173443,1.279391645,2019-06-22
0.724546063,0.19356578,0.043874738,0.025767534,0.03863185,0.122111039,0.672956205,2019-06-23
0.895308212,0.172777632,0.039850735,0.041392449,0.019171855,0.171276632,0.812376689,2019-06-24
0.754974187,0.046715419,0.016217953,0.04332219,0.040108007,0.143108723,0.656580534,2019-06-25
1.111673654,0.275214337,0.063851596,0.054958692,0.037184202,0.111072328,1.009717139,2019-06-26
1.191538582,0.214610638,0.033221758,0.034264235,0.038784922,0.170727146,1.062386578,2019-06-27
1.146164446,0.245883148,0.038079747,0.047458249,0.059274304,0.144057027,1.033989136,2019-06-28
0.968326848,0.360449722,0.015373377,0.063992033,0.043773098,0.20935382,0.93698101,2019-06-29
1.272658516,0.297191482,0.049683975,0.04402726,0.038565702,0.097903863,1.140092723,2019-06-30
0.844446106,0.268028302,0.048040101,0.058059089,0.047829282,0.177041973,0.806766617,2019-07-01
0.867219845,0.226391722,0.050180792,0.045140352,0.040245487,0.065880916,0.788426239,2019-07-02
0.506781799,0.331092049,0.059001172,0.037126287,0.045178054,0.131356196,0.545154845,2019-07-03
0.667874685,0.314499448,0.028461697,0.056262808,0.0506628,0.085536212,0.659295555,2019-07-04
1.051983527,0.183523114,0.049935828,0.059469947,0.040407298,0.179148376,0.947454738,2019-07-05
0.958521731,0.248543073,0.035309942,0.035525326,0.043452024,0.058112579,0.864431551,2019-07-06
0.565401348,0.302657851,0.039445486,0.049890163,0.043814862,0.149259795,0.586285444,2019-07-07
0.847788143,0.228090966,0.052274307,0.04232148,0.046277945,0.111868025,0.783118782,2019-07-08
0.804897163,0.113809171,0.056481846,0.043113837,0.044890023,0.062504233,0.705009899,2019-07-09
0.470346405,0.15405594,0.063525341,0.033847332,0.034908478,0.106113012,0.456944623,2019-07-10
1.32641959,0.271905784,0.070949854,0.039582072,0.047967967,0.206584664,1.199874329,2019-07-11
0.959248752,0.256434461,0.017202667,0.016997816,0.052680206,0.197661695,0.892549748,2019-07-12
1.374964391,0.233741909,0.051985284,0.046663818,0.049963152,0.087450333,1.202445378,2019-07-13
1.035052542,0.180258228,0.045751618,0.050719706,0.041063969,0.076037593,0.91108055,2019-07-14
0.360927185,0.203387517,0.068630015,0.049522968,0.047176013,0.12584062,0.391459026,2019-07-15
1.340023133,0.250723146,0.049341207,0.057691967,0.058289485,0.10141187,1.18405009,2019-07-16
1.027704557,0.280150164,0.039833107,0.052264662,0.038644042,0.126559955,0.944594867,2019-07-17
0.917917855,0.230905214,0.051400115,0.051985613,0.02488282,0.149987064,0.846430115,2019-07-18
1.107636243,0.140149692,0.030866689,0.048455895,0.032757961,0.133685654,0.966099087,2019-07-19
0.938351764,0.13249427,0.044314459,0.020642614,0.047465071,0.088358021,0.81934351,2019-07-20
0.87250202,0.26565005,0.032350612,0.049941329,0.053152596,0.140033996,0.819247884,2019-07-21
1.046073794,0.189275592,0.059111374,0.042431057,0.032807922,0.160509462,0.939178641,2019-07-22
0.696267243,0.344105179,0.041707293,0.032227321,0.049408137,0.229108958,0.718401415,2019-07-23
1.144694047,0.208382782,0.064373236,0.049452536,0.037284045,0.127413062,1.018863666,2019-07-24
1.307230482,0.175787243,0.067497459,0.046121398,0.039481325,0.114020043,1.136634585,2019-07-25
0.61353506,0.283761621,0.053347609,0.01024501,0.049135967,0.117563898,0.610742172,2019-07-26
1.295387334,0.296347815,0.034969561,0.042851244,0.043137497,0.107852105,1.158880463,2019-07-27
0.603970529,0.236699681,0.036866637,0.034383848,0.053166204,0.190458842,0.604719765,2019-07-28
0.979380153,0.169121665,0.043519196,0.057503109,0.031548597,0.152635889,0.87802489,2019-07-29
0.959508175,0.337774288,0.02860554,0.037980474,0.042147712,0.063287237,0.892469646,2019-07-30
0.634475671,0.287507084,0.052531529,0.038118822,0.037937596,0.017353679,0.610162192,2019-07-31
1.007593025,0.352854574,0.046153008,0.042226426,0.057389682,0.067680346,0.940043773,2019-08-01
1.189540844,0.210514836,0.055935627,0.058517268,0.045997549,0.176252775,1.066082726,2019-08-02
1.242064109,0.136172444,0.052232507,0.05008967,0.051640517,0.119271098,1.073753509,2019-08-03
1.413518911,0.188439344,0.047751402,0.035738675,0.045863283,0.074186199,1.215119508,2019-08-04
1.175755328,0.269350618,0.04318535,0.051983143,0.041966114,0.051438982,1.045410705,2019-08-05
1.227603292,0.165496462,0.044792746,0.037371658,0.034363652,0.242549654,1.091894309,2019-08-06
1.246844505,0.268647833,0.03965294,0.034719355,0.047699148,0.13122969,1.116523036,2019-08-07
0.557276676,0.292548813,0.0576527,0.023861861,0.037438267,0.135770072,0.572635282,2019-08-08
0.921155325,0.335299527,0.081997908,0.044017984,0.048811975,0.188736347,0.892744174,2019-08-09
1.065426646,0.269114283,0.054372114,0.033070293,0.05171518,0.134698347,0.97393103,2019-08-10
0.961821114,0.187018763,0.050180871,0.03785785,0.045876656,0.175210289,0.873996116,2019-08-11
0.644418659,0.19320988,0.048832897,0.042651541,0.042511021,0.172135029,0.621324443,2019-08-12
1.259203444,0.150941626,0.053270328,0.055353682,0.04713892,0.106880537,1.089597644,2019-08-13
1.068212728,0.070154452,0.055623436,0.040283101,0.049635535,0.107362027,0.911643131,2019-08-14
1.261385717,0.22363781,0.032356555,0.047801944,0.036088329,0.209176569,1.129659913,2019-08-15
1.195874876,0.253901403,0.053007239,0.031885473,0.030117112,0.135936986,1.071558701,2019-08-16
0.60345461,0.166024235,0.043993319,0.031870268,0.053443478,0.064972703,0.558496206,2019-08-17
0.947340015,0.118998388,0.046406401,0.046019673,0.046217134,0.144709012,0.836377652,2019-08-18
1.137686068,0.27293326,0.050234085,0.050743723,0.034114468,0.211398577,1.047817775,2019-08-19
1.293187776,0.089652862,0.038036414,0.040381109,0.055414376,0.19505136,1.113839541,2019-08-20
1.008688753,0.250189313,0.048745003,0.037406246,0.055674662,0.150608296,0.926312047,2019-08-21
1.549672777,0.283678012,0.03985853,0.035765161,0.04753706,0.192750905,1.375707882,2019-08-22
1.159192543,0.207805369,0.037623026,0.047810018,0.039457673,0.146315172,1.031447751,2019-08-23
0.803914673,0.366380012,0.036761074,0.028248703,0.051250521,0.123539989,0.78937977,2019-08-24
0.581197014,0.215537232,0.056563604,0.033367666,0.040481519,0.121020902,0.56686424,2019-08-25
0.958573211,0.302070544,0.034295331,0.05017455,0.05103948,0.174327616,0.905896191,2019-08-26
0.807807303,0.209707687,0.052616531,0.053033499,0.031088429,0.114908353,0.745813665,2019-08-27
1.132517605,0.240385209,0.064027598,0.028196285,0.036861438,0.189045236,1.028847226,2019-08-28
0.634274176,0.30411848,0.052523149,0.048449452,0.037913855,0.131052023,0.638753935,2019-08-29
1.11283347,0.176886622,0.052929953,0.033773349,0.044144056,0.169074859,0.99023247,2019-08-30
1.311064843,0.241623091,0.047836749,0.037189251,0.047549745,0.102022776,1.155000932,2019-08-31
0.691247906,0.092967026,0.058672833,0.0543829,0.039839065,0.129783119,0.622134537,2019-09-01
1.236125358,0.317423428,0.044356779,0.041728386,0.052004711,0.166126084,1.13116152,2019-09-02
0.617485767,0.253962311,0.040059818,0.024501548,0.040308718,0.161842941,0.613032903,2019-09-03
0.729177567,0.17722356,0.053230429,0.029775332,0.05587638,0.104167596,0.671230855,2019-09-04
0.628856827,0.146648811,0.032794826,0.063632892,0.064306288,0.19628872,0.60241125,2019-09-05
0.710796143,0.277938252,0.074528346,0.043404593,0.046689711,0.219543378,0.71238933,2019-09-06
1.137233398,0.234464541,0.032047419,0.034660397,0.038068598,0.104619346,1.011527592,2019-09-07
0.533860489,0.322025585,0.057398888,0.029757871,0.049110777,0.174578765,0.572238573,2019-09-08
1.095464566,0.268273559,0.039738291,0.035053894,0.04164767,0.109858108,0.990469328,2019-09-09
1.414469344,0.337927477,0.02539834,0.046520475,0.057657812,0.156500677,1.277211516,2019-09-10
1.256119385,0.353183633,0.044729785,0.043953885,0.026779732,0.149871999,1.152371337,2019-09-11
0.694668326,0.285998939,0.046828327,0.025035036,0.031350201,0.154238387,0.682703376,2019-09-12
0.979883096,0.248952643,0.04643634,0.034837435,0.044209322,0.141568142,0.899454208,2019-09-13
0.429863807,0.224320877,0.04961786,0.051372889,0.042357916,0.094146842,0.444351544,2019-09-14
1.025720147,0.25965044,0.048406263,0.03547316,0.030935531,0.165574953,0.943067736,2019-09-15
1.490531889,0.220435556,0.058412006,0.038781771,0.035347486,0.106894619,1.293189228,2019-09-16
1.051298582,0.164370026,0.042619344,0.043911778,0.03535231,0.053443733,0.913226963,2019-09-17
0.80876879,0.144732131,0.058286667,0.034526953,0.039748624,0.145412949,0.732773486,2019-09-18
0.961171224,0.228958756,0.063278448,0.039631491,0.02450367,0.139422924,0.878250552,2019-09-19
1.102269616,0.217381209,0.030634287,0.029017518,0.034447543,0.129641575,0.982368305,2019-09-20
1.017852547,0.271732551,0.0475989,0.038697764,0.037807746,0.202557959,0.948723836,2019-09-21
0.725309751,0.175451264,0.041535263,0.044927366,0.040283752,0.154622332,0.676482285,2019-09-22
1.203790445,0.294587557,0.012381551,0.018118532,0.055508465,0.152232056,1.090455889,2019-09-23
0.981473025,0.15567452,0.037036877,0.046170391,0.047094009,0.174981016,0.879907107,2019-09-24
0.9835551,0.151842784,0.051866899,0.037601645,0.053851876,0.225806511,0.891890259,2019-09-25
1.021066095,0.174282963,0.034298024,0.044604747,0.053800345,0.086764441,0.899760965,2019-09-26
1.152881009,0.228941407,0.039906318,0.038500896,0.048774313,0.186964244,1.041098231,2019-09-27
1.016890407,0.181626002,0.076594139,0.057237176,0.051473893,0.115545433,0.909639734,2019-09-28
0.470796626,0.215135019,0.030669203,0.063997752,0.032227148,0.192874272,0.492442071,2019-09-29
0.722855815,0.185937715,0.062219414,0.031858165,0.032284221,0.071683263,0.661038799,2019-09-30
0.892272053,0.102191027,0.028352041,0.062427092,0.036784623,0.131148401,0.783461007,2019-10-01
1.317441212,0.20650969,0.033070609,0.060147804,0.038019669,0.172200411,1.163469767,2019-10-02
0.793791833,0.319169358,0.049589576,0.05135869,0.024547462,0.126245757,0.768582998,2019-10-03
1.220350162,0.229553466,0.039194923,0.057144036,0.036181625,0.102373104,1.078872848,2019-10-04
1.473408187,0.164772442,0.047704391,0.034353677,0.043616234,0.114048533,1.263535419,2019-10-05
0.644510823,0.186373501,0.050218242,0.036060938,0.0504907,0.194388471,0.624075391,2019-10-06
1.358408393,0.244429674,0.018930242,0.040782829,0.050825864,0.236136897,1.21833689,2019-10-07
0.98928777,0.234223014,0.074220213,0.032979509,0.034761845,0.207780779,0.917449432,2019-10-08
0.666101314,0.178423927,0.043808229,0.036666743,0.036293386,0.161425486,0.630370162,2019-10-09
1.384462232,0.210003402,0.04710035,0.042218296,0.049032511,0.124454623,1.209296847,2019-10-10
0.897152213,0.29476927,0.037213701,0.039720871,0.044340102,0.152263817,0.848732782,2019-10-11
1.011230883,0.175758523,0.036882636,0.041307785,0.044130689,0.203563576,0.914657089,2019-10-12
0.700413154,0.232987889,0.019729848,0.030847104,0.032530286,0.086432593,0.655824132,2019-10-13
0.979397506,0.230541324,0.028507423,0.057544004,0.031893166,0.115323696,0.8875396,2019-10-14
1.127315397,0.283931254,0.054744112,0.037182278,0.042680556,0.114807162,1.023453821,2019-10-15
1.32809148,0.27797399,0.042027832,0.046592145,0.040531112,0.224495696,1.203679629,2019-10-16
1.057075111,0.216621123,0.0601082,0.040445198,0.051775616,0.140983341,0.954075995,2019-10-17
1.352062124,0.172562629,0.065858121,0.042443182,0.037344287,0.098061869,1.167595421,2019-10-18
0.963399265,0.212476372,0.036787916,0.036207141,0.051981968,0.082196628,0.863399352,2019-10-19
0.585075467,0.099391092,0.024809096,0.044119123,0.03851173,0.158495228,0.540320741,2019-10-20
0.473131579,0.234459983,0.036380087,0.043562022,0.042632788,0.194585444,0.500017837,2019-10-21
0.910340721,0.280353919,0.061789454,0.042011514,0.051216503,0.114471604,0.850774821,2019-10-22
0.868087271,0.262707067,0.047336057,0.047336084,0.056620151,0.217703422,0.831951851,2019-10-23
1.160399643,0.265976761,0.034569505,0.032013479,0.065459416,0.216464665,1.064609916,2019-10-24
0.81564727,0.116018115,0.027993399,0.039555737,0.050431141,0.146837009,0.72848868,2019-10-25
0.924087816,0.134260998,0.02488167,0.042646301,0.028063291,0.186938193,0.826495317,2019-10-26
1.16829256,0.149595536,0.053642539,0.061017504,0.053602401,0.187477615,1.033834476,2019-10-27
1.162328129,0.105102605,0.047417611,0.041022224,0.040780744,0.078721467,0.990059636,2019-10-28
1.298563788,0.171378147,0.052287782,0.035156651,0.036326376,0.104590622,1.12355968,2019-10-29
1.306029046,0.205800747,0.047611522,0.049150645,0.029361826,0.113726139,1.141921088,2019-10-30
0.597528424,0.276147361,0.044638003,0.047336601,0.04448979,0.154025703,0.605318528,2019-10-31
0.867520172,0.246514148,0.045047718,0.064419521,0.045797386,0.105732394,0.804643324,2019-11-01
0.895920346,0.127419785,0.018482268,0.04260804,0.035086755,0.128902422,0.790360403,2019-11-02
0.628485606,0.120392827,0.065693159,0.0522248,0.037222549,0.138678577,0.5821561,2019-11-03
1.148925284,0.317073681,0.050167957,0.028032864,0.04168152,0.075146508,1.041279867,2019-11-04
1.057572022,0.180397239,0.034657999,0.03244222,0.034621318,0.021489258,0.914646795,2019-11-05
0.740919812,0.384481144,0.030961283,0.051079267,0.052899539,0.180105509,0.757595304,2019-11-06
