Acid(ml),CaCO3(g),CO2
100.5274353,108.7839644,110.6855984
104.4651397,125.8963086,130.0085948
95.49599455,81.31780774,88.88175725
110.1281916,66.04610152,86.8921837
93.94538177,131.2588051,120.1071889
102.2932577,61.8668755,68.89173963
94.50171423,66.52530567,70.92841401
116.6152284,100.9399115,96.65412059
112.0481168,95.87168567,98.00860325
86.88552013,91.50429613,100.1652344
102.417996,108.9003266,111.7593803
97.91834208,117.7910166,97.62813488
99.33245692,113.3040921,91.60428818
98.91300628,99.00746605,101.0688809
90.71589937,66.24235433,74.5551789
100.2040752,107.8837647,109.7449414
105.7157575,116.7648012,107.5246584
78.32863137,102.6931554,83.0795933
82.25325718,89.7812628,77.84409711
102.4106672,116.3164515,110.5358027
111.0098593,110.8471174,116.9948954
94.62001583,112.4192693,101.5445547
95.25649782,95.0209604,106.5215621
115.2825014,90.61831994,92.21329139
124.471375,99.99237716,89.27079432
96.7660825,95.16969829,91.63449602
102.3309412,98.77466631,100.8774405
110.7998459,111.4739183,118.006331
81.65739036,87.28152319,68.77561347
101.7531179,97.35018318,96.7992888
100.0948126,100.6709974,98.5040259
110.2953188,96.7207199,104.3992324
123.6011815,133.0990706,119.9220965
90.79098487,94.27566658,84.16004526
119.2518952,90.68938578,88.22728605
103.7176636,92.04011149,91.98850071
103.6340265,109.883173,97.91315759
119.1133216,99.63618023,121.6984633
110.4442303,105.3714685,101.0367891
109.6236123,108.3767658,113.7856704
133.4398245,114.9328305,123.36006
125.0114138,118.0752831,106.9593975
102.6327227,86.79183601,98.58319114
103.5668459,91.45357996,85.75457886
90.43568667,131.2939613,103.5959679
87.16778972,100.6462727,84.92074929
126.1140293,112.7583501,107.9486734
115.1501494,107.2472826,111.2333508
109.3488151,103.9024585,103.2907987
98.16562701,82.49399623,87.94304032
86.55749891,81.89678455,84.27193287
95.84893087,108.245396,107.759993
103.0414766,99.73774066,105.4471178
102.8679299,104.1144888,85.21735765
101.5229743,102.6797869,105.9339208
117.8326376,109.8211606,102.7624703
104.6921075,98.21695138,110.3625926
103.3205209,109.3056204,98.36075581
113.3311262,96.22175205,100.176855
103.5821114,91.3153646,92.04180742
100.399113,114.2340396,106.0197471
96.91139057,118.0702145,100.3709173
98.24982524,81.6926143,91.3373763
103.907345,122.7540887,123.4090958
117.7507522,119.1421368,109.5752081
105.4796657,72.41981124,73.31773263
92.30541244,115.5213627,110.3693646
101.5594668,95.11175616,97.24951948
92.16281575,92.02131257,112.5582302
129.089984,66.81100243,87.37628275
114.0490256,117.6592052,131.688383
91.99192134,84.07075229,83.11816996
97.6137014,91.21604624,69.55674433
101.8635938,95.98453865,98.5613348
85.01921531,109.1218956,110.1163401
88.98430376,110.296916,93.87877691
95.88379036,104.3328851,99.29968474
103.1703657,113.0657613,92.58861354
103.0484397,97.24321699,102.0378992
117.451813,97.60378163,98.19345428
111.3980786,136.1514603,128.9336306
93.54151579,104.1866631,99.70892523
93.25877319,90.17197812,88.84434116
106.754165,81.15738412,84.93930924
92.09513026,90.14487943,83.10174357
110.4966926,107.5204951,111.7570121
102.4384397,110.1821027,119.0050272
104.07167,115.6088527,118.3253795
119.1428623,94.05222842,103.7213878
95.69356603,94.37642757,76.51391976
106.9996791,100.1362445,96.09346725
119.1925161,100.0135539,106.9844882
115.1249684,121.9521207,108.2450342
99.41093925,118.3760747,108.2056248
91.71281998,89.97775073,72.65373916
100.6244734,113.6543015,104.5027283
92.10585774,98.24201324,80.72494932
111.5996193,102.7327389,109.6735684
87.56194594,119.014501,93.71866687
103.3025426,89.67067745,83.70052612
104.0862881,113.9180712,99.80773747
111.2629754,95.65566868,94.39172181
111.9488308,104.950813,95.44758355
106.132484,124.6639442,112.7813231
120.614529,90.41863715,89.97369718
113.662509,105.1069341,100.8097182
82.94311831,133.8533279,98.16598865
89.54047594,120.9042508,98.21709107
104.6843902,79.0427618,95.31637745
117.5379615,94.82877496,107.9663449
114.7674809,106.2404633,90.6181535
108.3003752,76.53040325,77.44770112
84.05463578,138.0744898,118.814611
108.1876824,97.66338598,100.2826227
121.3704171,98.76801556,100.4451306
85.07656417,89.09912158,91.13640752
96.26997065,106.9168012,92.0551828
99.47789101,114.4654019,106.8855295
97.29194251,83.43932554,93.23909195
102.291318,79.61263043,94.93207207
95.25183841,99.63859579,106.0442891
98.53288647,78.96385057,81.18210363
83.7273953,107.3999236,99.80973688
79.67604736,94.26237266,80.11563499
90.25127423,88.13726062,68.76446505
104.1243547,101.1549858,88.59834078
94.37480661,85.0385433,86.16483015
103.1009662,101.0160751,94.16099567
99.89884387,103.2853212,94.56761007
108.412017,106.5480583,117.5276343
107.3034584,100.0447697,100.7996801
87.7583676,74.01475187,82.24746005
117.2534793,107.3213932,103.4008108
105.0422392,70.53970605,70.72900229
123.0514524,90.34025938,100.3358561
112.8347958,87.61677657,88.6351808
109.4582394,93.14910849,103.1024338
103.3092847,82.70395448,78.17117218
103.2696472,98.0416857,83.5430842
99.3248053,113.2796881,88.89638698
103.1635342,127.3519475,119.5936994
98.8573107,94.23912152,84.62188666
130.1082031,113.4776073,105.1495298
99.51599119,108.2033673,89.66569934
79.61038576,104.4741063,81.32481323
97.89304702,98.94191108,106.0660947
115.420244,102.6290429,100.23748
89.22965414,95.93135354,80.62336955
94.41348117,94.22928642,77.35995501
99.13966305,101.4484746,99.18246721
93.82053893,103.8089739,94.94666388
93.8529366,107.6121243,82.88331736
113.1440851,116.5347296,121.4143904
102.3983524,117.8681689,100.9485464
90.16636696,115.2818289,108.195036
128.637971,88.43610507,113.4361788
102.5159662,108.3110464,96.06194207
86.32175656,107.06509,86.97043878
99.84898733,107.4025063,95.52910297
104.238583,95.70364384,93.30162483
98.78970331,102.8678849,102.2949032
82.27840666,117.341206,112.0677163
86.57116973,119.9583301,107.5588352
117.5202606,95.06778926,94.27855794
81.39726782,98.52264823,73.0359871
113.2085091,87.13246682,97.6744657
110.7872397,110.51833,110.7516779
103.4321219,92.89971898,88.86351087
115.5060154,123.4837191,110.1784206
113.5345149,91.68019081,90.03139803
109.3628713,129.3295235,111.9818517
112.2728939,119.5274949,106.4604578
111.2167903,93.13535225,108.0683135
108.9756725,100.8537454,105.3921817
89.32646958,104.1205894,104.9086425
82.12772002,118.3834632,105.4760789
122.236425,125.1583225,121.349431
111.922482,99.8004883,104.7359291
101.8351615,111.489904,113.4670658
98.7059396,69.92867254,69.60115097
104.4517828,91.77122955,100.9055957
91.01502434,117.5874519,108.9028745
83.44210002,99.84555006,90.13075611
87.30193559,112.2578366,115.0468953
98.13454011,119.5775821,95.83963801
111.8303377,109.446713,107.1547709
112.3888247,86.64240501,90.59961821
128.2302358,105.6418509,113.2052929
103.5106093,119.4755205,113.0527101
109.4684752,82.53599033,73.51235466
118.1340914,108.4962435,107.3352563
84.04593897,76.68996019,78.26784794
89.34768782,93.11078698,88.24047184
98.56410742,97.50915496,84.70120557
98.91146268,95.79601129,98.6040386
112.2789017,110.8013433,111.3615785
100.5632714,68.69138871,76.74213737
78.13876807,119.4358929,110.1937732
98.82682559,106.5227951,90.40463728
107.9750474,114.7795646,108.9496317
95.55589938,93.78332953,76.59807259
108.0179041,112.2375608,103.4185717
134.5387154,126.0413533,124.9152693
82.93514813,92.89339338,79.02336928
82.16402664,91.8784307,96.060211
98.35009399,123.9142882,117.6151055
102.5547426,110.1745476,106.61813
103.599479,100.8639306,105.1227674
117.8449883,106.8287275,110.7295852
95.6064552,113.2350442,93.1698454
95.60380565,91.53677351,78.82567844
97.71636025,81.18155665,88.33382034
109.7063849,100.114735,97.94755943
116.55847,118.8326778,122.6763571
101.5214039,100.0993123,103.8215871
99.04135878,94.89121936,91.2177915
88.59999725,87.90224253,96.19863068
114.1232713,73.93951423,101.1972291
75.40308912,109.9993974,88.30746468
97.78290713,90.05788454,101.9685594
100.304955,116.7884358,107.6618226
96.75634758,116.8676739,106.0795059
129.9705734,100.1547992,102.7301243
105.7451187,95.54517504,109.5793929
94.92037865,87.32857121,78.51169212
113.6904701,106.0151236,104.9378623
85.41018092,112.7653035,92.43838858
114.6111277,113.1142059,109.3797611
95.95094787,61.96424227,73.74619653
108.556354,106.644167,109.806749
114.5257371,110.1269753,117.2038749
114.5923186,115.7860089,100.3954947
102.8687182,102.5752043,83.06276219
96.0279902,98.95861742,96.32039613
97.74269354,108.764551,110.3964039
90.19868335,99.17901754,81.94736994
101.8067026,94.31294987,98.77907891
99.47355993,88.91899821,81.53059005
126.7520139,92.98099321,98.55767718
90.51766667,100.9801394,103.577661
93.20728464,93.81754542,89.22021392
90.44403744,86.96689681,90.31035313
104.7195095,114.7690229,111.9687786
97.99067999,124.115319,110.3912673
104.6794715,98.32972753,93.00378573
92.35364788,94.74062654,99.9831894
96.25381648,72.61537126,76.80517328
86.01718336,104.345834,103.2235106
101.6250264,85.04742419,79.21317365
120.4015778,113.3432883,123.8843947
122.78078,112.6946136,115.9625027
102.3309024,87.09169341,97.51046649
89.85145926,71.77828548,70.78852958
110.025584,97.65438754,103.5557495
112.0258341,121.377497,134.6366288
96.48265974,105.953979,96.71473397
108.3917005,88.75059423,85.93477921
105.1855357,100.1350999,91.0255097
100.4255384,102.9178644,105.9596143
100.541815,104.1032524,89.35315952
101.9142299,107.1805286,98.7326386
97.86955171,95.40697988,93.29631769
100.106978,80.58339143,100.1083702
95.88150599,79.45625707,85.51649275
97.63547388,87.78899995,94.25140178
92.40606941,94.47864953,102.8019385
101.9567485,102.5500315,95.63110011
91.74658449,137.5782306,134.8836351
107.4709621,112.4886238,111.9779757
100.788541,110.6926545,106.9228805
93.36344793,98.39665647,89.52449102
134.8023391,95.34422056,114.3847304
114.4123332,94.24966589,111.9453562
105.3550351,85.08356083,96.28314035
114.0555351,81.41540602,91.48080511
90.17082262,122.955677,94.24342024
100.1416842,106.7384435,111.9391033
100.3375301,97.08011429,101.2347607
114.6939451,122.8546897,114.5298665
113.9694074,95.66087251,89.57231867
94.64041614,79.10182315,90.3166496
101.7026321,97.56073747,82.3067317
93.42436336,80.1589947,74.48203335
117.5199097,71.93987989,75.44812362
96.24195117,122.1095747,102.4660628
97.60398935,94.76742024,96.4183302
106.8146712,107.6039426,90.80972783
123.26869,78.35546202,83.72216206
122.2672529,104.625574,115.9617492
97.15205182,117.2754883,105.5872286
82.65083537,115.6243427,100.2915795
114.2977062,92.3508113,89.41540921
89.85296645,103.8246317,87.00737853
80.41883936,105.810426,95.57503463
100.0027837,80.96952842,77.3683149
109.6391606,90.09161013,93.94419733
98.4802789,106.7196649,99.7816797
97.04659035,93.36507112,91.14321559
90.59946169,95.47745193,86.10800431
122.4703279,102.6971839,107.9614424
127.7368675,97.79279282,110.4229295
89.53360469,83.65487136,82.41548683
104.7908572,98.54621555,84.55630702
110.7186673,95.66695182,106.7827303
93.50174865,116.8601058,101.0702125
87.26835111,89.47845493,69.22608274
107.4485432,107.8824268,104.0408098
88.97665787,88.10335846,79.6263534
107.0055036,109.2148188,112.2349281
96.42651852,88.79842808,71.92314407
105.6168797,107.9998452,102.3287052
119.1745845,97.14636009,100.7056561
97.63050339,86.84540831,95.10744
89.87827783,97.06471457,74.60067903
102.024686,69.26330472,84.14983527
101.2124813,89.45769873,92.24800158
114.0199307,95.96683269,87.35119122
107.8069118,96.64196453,96.87254316
102.9296357,108.8266242,99.20769195
86.53043383,98.91851476,84.33785289
116.9088384,132.5338753,124.3697747
91.90759598,125.5385894,125.2588614
114.4210943,92.5551704,101.5456212
104.704685,96.78924959,92.37678075
115.7263141,96.09829172,92.90211686
108.3795581,111.8581915,98.33326617
105.5991714,99.85937025,107.2401097
68.41955198,110.605689,95.31331173
117.6072118,110.7493734,103.3394398
90.84881997,106.4308735,102.4326108
107.4179448,87.43060302,80.54698795
117.8208077,112.9285873,108.0912976
101.2961116,107.6057459,90.92451015
93.36577184,85.22313551,96.07044558
94.64949564,103.0589385,96.42368562
119.5451483,95.44653731,106.0958663
76.67997325,90.29836695,91.95702017
91.25208471,92.17907861,96.42212505
95.98789443,87.61649562,88.98328647
108.3287548,101.1946399,100.0323419
78.39338739,65.88078362,68.79994863
107.4021301,84.8332327,102.3534798
101.7184477,74.83252689,73.88173258
96.22019926,87.36753445,98.81491412
97.94239178,126.0710875,113.493479
110.0350587,94.60971934,102.9068074
107.4904215,81.73818875,99.49238233
108.2523845,91.78526564,73.71787344
99.81851287,79.65154843,78.8686078
124.9962214,110.1952132,108.043221
110.1305349,105.9474918,120.7859096
92.76665522,104.0930704,95.52404496
110.0330866,125.7158659,123.8093509
88.47340625,122.7271533,112.0194106
120.6445523,139.2283139,116.5115043
109.3927781,69.12519231,83.96164001
101.9284909,112.8714738,101.0111598
105.3057513,96.13433827,96.72880975
77.90109685,101.2841429,100.7105126
96.51514364,121.3821541,104.8032896
115.7460005,90.23560141,99.46861331
92.2331151,100.5035447,99.1096294
100.3715757,90.81352846,74.25045361
83.94579064,89.15032961,82.67218688
93.29959821,93.15107001,93.89261218
81.18844063,88.23493994,76.85939059
105.1197208,104.364015,105.3844138
101.7381535,94.52410888,85.60985599
83.44129226,105.6046826,90.18020054
95.87357239,112.1574732,110.1487902
120.1129224,92.5658132,89.38830265
87.16188056,92.88501545,84.58368351
91.0107304,99.93806856,99.78000626
112.0643918,95.473767,91.85674227
109.0856283,112.1123478,116.8541648
90.96505247,106.4601876,112.4248174
113.1269735,119.0805865,110.8942406
86.49830948,96.40384794,84.48589789
108.8300737,120.4822346,118.8209988
93.33078947,125.9185195,118.4970508
103.6786741,104.2726296,90.96765245
94.57688963,114.8537738,110.4287627
121.5410691,111.104061,109.6064565
96.01716677,100.9039235,100.7555555
104.4311486,98.18425731,107.376142
102.149727,93.94691059,92.72741933
112.4179567,102.4305161,115.379897
99.36654967,87.68216611,92.35490395
80.24409986,91.34012489,74.19099649
117.264986,84.0096388,109.5975496
117.1986552,98.66498953,118.7212895
109.3030097,101.3582922,101.7319376
97.18430458,99.69059552,97.38010281
94.60680896,68.43434866,62.04554634
99.42040771,96.45274476,113.2378046
106.3271105,79.14407326,65.92848381
112.6359684,101.2778207,99.33879128
97.09603917,100.7943287,103.3271718
98.49521151,99.08650585,90.98710092
101.5132327,96.01904815,94.52194486
97.52733842,97.44649038,98.61435909
110.2612394,102.6411619,88.64630317
115.6381405,111.3884121,103.8521622
109.9314451,111.4201325,122.2178402
92.75706034,114.9308369,110.8337313
93.15084631,116.5357416,102.0411727
79.51825405,109.6171288,103.2372076
115.5535357,115.6158343,110.5671675
116.4469361,97.34071068,105.0161202
118.376122,97.69300315,107.9132051
108.5239827,111.4250481,112.0407892
90.71197069,134.6928119,117.0653527
103.6748527,117.5945841,100.9473212
99.20883015,92.96716307,98.82002922
126.3110932,81.1263909,94.79218666
118.2397364,107.7941292,115.6497747
116.6757966,119.1635356,121.7653553
106.5370318,94.67552181,104.7858562
118.1164388,88.49613902,92.3827328
102.6641359,93.90986941,104.2904669
99.89359647,111.5431539,88.80248533
97.43662876,101.3714853,90.47070727
103.8693411,100.0615921,92.6055295
122.7288278,94.7275877,104.8167831
83.70697325,92.51277359,85.14115907
107.3023277,108.7447789,102.7695467
104.0654171,106.0974739,88.41285099
129.6852372,106.7341902,122.3201439
95.53998667,84.88017823,82.17420786
72.6420378,88.36402665,80.7412294
113.7200071,84.73767744,91.08285241
112.1094711,110.3281675,109.4125153
99.58387437,70.06779034,76.64650542
113.6371449,103.0678148,97.23831285
116.1581573,130.6794602,137.0020679
130.8822955,121.4718247,129.939108
89.91173003,100.9260884,96.70457521
116.747625,114.7502413,119.5275277
108.8453793,105.3617482,109.0060006
100.744968,110.4987383,100.2774608
94.01142845,100.8261852,105.6822748
109.6084177,97.87138539,95.29729341
112.2571753,101.8271505,108.8865451
102.8627326,103.528571,95.62699364
106.6156845,99.98136607,95.11002951
108.7975754,89.63289041,97.89585137
109.6688256,107.0594432,113.2551586
113.1827286,92.70713993,92.94450591
98.01711446,108.7095854,120.908297
98.37213329,106.1025949,108.822638
103.6714442,103.0416385,96.31930871
121.1493661,107.7615305,111.5606059
108.1479,98.1679376,102.9423137
91.79475678,106.6285377,111.8465369
114.7364626,108.8948774,97.94774209
122.4901578,102.3172032,111.0298764
108.024109,97.068097,118.4432091
97.65684191,118.9998454,110.0855345
91.74854389,101.4387231,92.96029634
113.2348495,75.52154243,94.17765347
115.5569097,119.9062486,120.004282
91.67712515,107.4859575,80.13059923
122.9869407,103.0760192,106.5173681
116.1862844,84.03389104,85.62491628
89.6276423,122.6878274,113.4439259
113.8763553,98.44349665,90.93997359
129.4875938,108.5260781,115.8135209
94.89904694,95.91064121,93.82257129
106.5825153,81.22960224,94.64631401
104.0372272,88.60475597,89.54954144
82.40621599,86.66706354,91.29637369
107.9035101,104.1213516,105.6803219
105.0664776,133.938671,119.6021624
114.5602911,99.59227842,94.5969473
87.20404177,122.8295729,119.9806221
120.8302503,94.83547893,107.6425922
89.51540748,86.01443131,88.39656746
93.60813923,108.6768664,96.32366194
111.2497605,96.42232978,94.19260242
113.2220988,102.8250335,103.740723
113.8516497,106.6462987,95.31097945
91.42308212,96.54075166,91.37671499
119.7091335,103.1994022,91.60620117
119.4595322,94.03967479,101.5704497
96.08632773,107.944972,106.1837282
80.73624782,113.0709778,102.2762032
142.7139804,109.9768643,134.8818188
114.0940728,113.7781864,109.1962824
103.4334766,85.15515683,73.55200565
117.9342212,94.28300385,97.70521307
104.2004179,103.7405693,111.7877831
90.3502657,123.8418532,110.9909236
115.681588,63.49511142,82.0741052
90.75532337,113.4723547,114.947818
98.8450449,97.1359337,92.96265287
108.8456653,92.66348214,94.88438961
103.3439012,92.78841531,90.94174377
89.33125493,107.2012098,102.9614853
92.65971636,95.83254866,93.42961083
112.7490215,103.2056171,117.3098364
102.6937007,91.62195384,91.53678979
103.825623,127.9892016,115.9442856
112.359265,113.981114,107.0737295
87.29329846,105.7325577,100.3687432
95.00324921,104.846353,98.34752269
79.68455276,107.442784,109.603511
112.4398059,114.3408876,123.8783753
110.7165929,83.88178132,82.76761326
107.5778959,116.6119349,113.9285228
72.34425744,104.6286723,87.82785909
104.543546,96.40435539,107.6924118
103.3638638,124.6532235,123.6120335
117.575654,88.74264152,99.63367698
108.4490921,130.1330701,136.8650187
119.9401088,113.8216638,113.0030488
102.450008,101.4111861,100.3498376
112.4000533,110.4261152,93.4737798
114.2134035,94.52230381,89.71899967
99.70351358,90.75025227,95.99486566
98.73893246,103.879802,83.60375974
105.3897546,98.86467681,100.1824994
70.79986882,105.739672,87.26243387
86.7831286,95.22847936,84.71786219
84.85426249,101.0231111,86.30911084
105.6587144,101.1112186,104.1671367
92.53191455,98.5575687,94.01657499
121.2842951,96.07082807,96.87288484
87.88428966,103.6839735,95.36120309
107.8300151,82.35384553,99.80380712
89.79503534,104.9833717,100.2186802
88.14356003,100.3483016,91.56225305
117.2421413,108.1514402,111.7645924
117.7638065,101.5602218,103.2846844
103.8923413,110.5564918,105.6549519
94.98695541,87.14383805,83.28205375
116.7760496,100.6053774,110.4888951
92.30977888,80.7862332,76.37707424
77.25431997,109.4034774,102.3598926
105.0912449,112.497838,133.5848013
99.70035507,78.84437527,83.02382279
92.51381873,104.1058383,100.5805419
113.6761684,120.6713385,106.7834248
108.865576,80.46901519,95.50419035
95.39124368,94.00098717,87.38438401
106.4455034,123.444173,116.1223783
91.03655918,120.9495409,99.5509392
101.4561171,81.80006641,89.34968834
115.8350618,100.2192161,116.5679887
92.89644329,90.78950288,75.85350473
84.9191438,70.68628804,69.52084213
96.42524395,108.6679091,105.8834051
99.98320026,103.6364847,111.507181
111.1464585,87.6713124,96.46126149
98.78901122,115.4657089,106.8894679
89.25076419,116.6805855,106.8098883
90.39249758,99.61202834,88.770465
122.518665,122.524197,116.5634322
104.0792752,93.35394086,85.31038661
91.66886205,123.9662946,105.0616543
126.1847541,77.71558714,103.6078192
116.7297659,94.30534868,106.8391765
107.2311159,82.95242075,91.74557071
85.09975445,84.42751276,85.19866994
83.39190285,111.5604343,90.42799423
95.79501227,112.6268978,99.92540764
92.96566822,81.91186015,86.62935523
93.76495157,123.8538166,99.80529165
80.69859948,92.43936605,85.86258812
83.42570256,88.74904967,79.68323044
113.0230898,90.43989147,95.52469385
93.34754582,109.1375622,99.44147675
108.067864,96.9038682,78.86586062
109.0002009,110.6656483,94.76998984
102.3323501,102.7181347,92.16816519
117.328131,77.53158333,86.14394316
109.9363882,119.0239684,112.217504
88.33595373,100.8211701,81.95623331
80.12510065,107.8253542,97.97257489
103.694233,122.8083209,119.3891658
85.00392757,87.89532923,95.93305371
84.07485111,108.6197288,103.8011943
103.2784541,102.3683583,104.5657332
108.7104359,126.6200517,124.7653469
100.8820302,111.4468628,103.4567351
95.08207527,111.7434627,102.5579987
123.9984846,106.721093,112.1640072
99.2205733,121.0294288,108.2708482
111.8771837,111.0195351,108.1928374
109.1521614,117.8418338,103.0758929
108.275445,116.4734606,112.6251694
85.45638911,104.6604863,99.62215628
97.75460044,99.45565133,78.69983893
103.8396634,100.436485,103.5604612
110.7359832,95.42338708,94.9416217
91.37848052,97.13505405,86.07786334
102.5422295,82.47705211,87.55939605
114.8217375,126.4911387,125.4617357
120.4207507,103.2320177,99.49054432
95.09285261,113.2590861,107.3873817
101.864037,106.8019294,100.4101653
115.1095827,99.56580484,106.3786766
121.4510638,107.4030035,108.3819108
105.2742107,78.53574318,85.25569043
102.8383194,105.1356359,102.0848101
96.91336713,127.0021149,103.510608
115.8775776,105.3232192,108.7667494
119.2520226,108.815501,107.7786857
83.3377407,89.55818662,95.36841242
110.3295224,81.61899616,98.97436027
105.6560747,121.6487135,118.9508319
127.5639399,103.6680837,102.4293938
116.4808266,95.62714942,101.5825744
106.3271652,128.4883896,123.0913729
98.376257,107.1045286,96.45446285
85.95151718,83.70139915,75.57814485
104.5536379,91.43261255,80.4618173
85.62825585,97.2048617,85.82356027
115.4736446,95.66687929,92.69195058
111.8685134,102.3270591,107.9661921
88.12816148,106.5593449,114.8665985
103.2460264,84.908789,93.12322826
116.2466052,88.29709234,99.35358651
94.76053405,93.9657724,95.04772343
116.9453446,103.5738192,111.4499228
99.03931863,86.7927906,83.42338041
119.991382,87.98693706,105.1266091
105.0074455,100.7320442,93.37548287
101.0934628,111.5546385,108.910607
108.7350969,98.31619397,98.93186963
129.7138045,95.99387817,115.3825874
93.78937876,98.3353985,92.5086712
107.1294395,112.9310132,106.0168685
110.4978266,93.93130237,92.3326061
86.29533763,86.8012878,92.59027284
118.2324357,92.61691584,104.871037
126.4648087,97.21960813,99.18630108
104.3419098,94.0367683,100.1522473
109.1810824,111.3245967,116.1817419
94.68915206,89.28317811,80.99956367
109.0906451,94.63515222,106.7348395
106.0279719,97.31846815,105.4371756
97.31121726,119.4845535,101.3047127
108.8029164,103.7008543,114.8689262
106.7890246,93.99669401,78.39029039
102.4879666,93.84096965,87.97996355
110.2033275,106.021412,118.1901567
99.30534453,81.964189,87.17303923
140.6537948,92.61906441,94.05227489
111.0612692,96.34710062,101.2884579
119.0758251,113.6208445,124.0978822
85.36293441,106.3338762,103.5652846
104.0675716,89.72310846,93.33062102
98.32468474,85.13622306,93.9672282
97.10285266,89.12920292,83.10356191
104.0586803,99.68414053,100.9070776
122.635235,95.65262769,113.0565548
98.361951,105.1499861,88.3769429
106.4991772,114.2016837,129.4763298
120.1873058,91.11351248,102.5687371
94.43522828,109.7306336,93.12635796
125.6950702,98.5670216,113.2260606
102.3444652,85.18227539,95.30108944
105.6069118,96.62282612,102.2995197
94.44953733,105.1835344,88.95298748
95.67624766,93.97512308,91.95130895
85.32502277,77.5864245,84.94236422
106.4538872,84.14579473,91.6045675
122.0377712,97.26920093,101.8929389
87.90004914,108.3560461,98.97175503
102.3849957,94.06216754,102.2505432
94.02663794,73.71060503,77.72111138
112.1503385,96.04132282,107.3636965
100.59669,99.59411901,94.55665337
107.415994,104.5856997,104.6132678
84.44394816,101.7286983,91.96635452
126.5514952,114.019415,116.299131
95.53638079,104.1239115,108.6274563
108.8877523,108.1039609,106.8295665
105.5195398,121.0859196,116.8658226
106.7615196,84.6659011,100.4050636
129.1742726,104.8551414,107.3522541
108.3431628,105.9023537,98.8749392
103.9578794,114.721677,106.295083
98.71595701,84.57911788,80.98589775
100.0148767,94.61163913,84.58836723
94.69891557,85.11345005,94.72913761
101.6209575,108.9950574,102.9127767
115.6064698,106.6856212,115.6438282
113.9859899,98.93727597,99.09443958
105.7276435,124.9501033,119.3023681
91.11683945,86.62707279,88.52197356
113.6003127,83.75577982,96.17669145
108.2714231,103.6411308,107.1884043
118.8273602,116.9830157,120.5029262
110.4640063,131.56174,121.5845756
97.18900465,85.14490299,80.25148976
112.8207216,98.63657513,101.4972629
117.8385127,105.2850359,102.9939854
116.1425786,107.5571054,114.3450547
124.6241019,105.019886,109.5496493
102.3813859,118.2503754,130.1850194
100.4245511,59.745913,75.73629813
105.1206685,97.09088568,95.33475003
112.9273565,109.6511608,99.93824704
95.68953489,119.4718238,106.5701223
91.7820041,124.7062869,106.9356447
109.1591079,112.2025762,113.3357038
94.14253924,85.84793044,77.86543462
95.28325734,123.4416963,108.2437098
104.4863638,113.6692161,107.1085066
99.1180845,85.27585234,81.03118115
82.60166278,90.51241765,82.66488845
104.9342438,115.7693106,113.4691218
111.4898625,79.1159962,96.32746767
123.159309,92.45891273,87.75646043
102.1360341,106.6410132,92.92457948
84.89612989,99.21020235,103.2229829
104.6789316,108.4677253,106.2309786
123.0857144,102.7241829,103.3912221
101.5442339,104.3463842,99.12862549
114.3174393,85.05655329,99.81002898
127.6765427,93.33272392,103.582975
99.0217256,118.4225273,99.55316961
112.5726639,87.19861422,96.77291839
128.5172362,110.2114097,113.3079881
113.0637426,81.97610083,77.21849969
96.69981431,102.0098475,98.39455995
92.51153397,95.89252678,90.02494614
108.7876086,91.88065724,94.76505253
107.9157921,100.6062162,103.6217776
112.2849172,125.6474241,126.7181683
68.03996306,110.1068428,94.0853748
111.6000832,79.12609453,90.99398407
111.8434141,95.1494533,93.6505782
94.31639692,67.63060921,90.37318896
109.0034106,109.1687911,114.0481313
113.4643429,97.25327131,91.61229022
86.47873175,120.7928143,103.0483086
88.0698276,87.86489776,90.80506917
103.7820702,84.26734471,101.3959411
84.24555037,97.6491047,90.00559489
112.4776186,98.18419001,104.6500241
111.0124226,117.2249353,117.0396137
93.83758087,124.7621912,105.3856401
112.500001,89.67588125,95.07738588
95.99793345,129.3557149,123.7254245
105.4089957,91.85362341,101.0244119
109.8173839,97.18218785,94.52823695
90.9734168,98.39421741,91.54379957
110.0524447,92.75160145,89.06172019
102.7310875,110.1622027,107.9244521
83.6544713,107.334349,93.20664504
110.8350521,93.08799525,85.4992109
111.6639277,93.79250053,104.6447552
103.3589787,88.12435991,87.66145494
98.14883998,119.1254195,109.9331103
88.58864894,124.5819269,93.31164702
113.8182133,98.14512233,94.3004795
115.4094795,118.5454221,122.4570991
85.3891464,114.3352762,101.9866474
94.43300493,114.3565392,103.6278514
113.8154022,102.4370348,97.29603065
110.8317674,116.3330776,129.2915511
124.9167596,110.936356,107.7442894
125.319955,100.0338354,111.7335572
122.5093217,131.0324735,122.0429371
86.80238402,102.1226055,97.60875105
100.9268055,90.40238233,84.8526183
114.8431973,94.8709435,119.651388
104.1650807,102.7946913,95.87890467
115.9780255,115.1933203,110.696749
89.55888769,133.7535246,120.5110801
87.03472037,72.52115452,73.4420766
106.1611337,71.78428399,80.05875923
111.2828497,116.9267688,126.2040624
96.81326503,101.6662628,104.9608713
114.3860969,80.44631454,77.48888512
86.08298956,115.4720351,92.92491477
86.91161139,97.89728848,101.4711836
103.37516,132.917739,121.2757603
96.9214983,86.00133643,85.12813569
116.1376831,108.7528421,102.4913474
110.1034346,119.6987792,103.1939706
104.3800067,99.7432289,96.36752994
